page_nb;content;date;document_name
4;c-Toutes operations sur un equipement autre que ceux mentionnes dans le present document I contrat sans la demande ou acceptation ecrite du client. ;13/12/2017;Contrat 2017-2018
4;' La consignation des installations. ;13/12/2017;Contrat 2017-2018
4;Cet accord sera suivi d'un numero de commande ;13/12/2017;Contrat 2017-2018
4;Si oui et si connu, numero de commande ;13/12/2017;Contrat 2017-2018
4;QUI □ ;13/12/2017;Contrat 2017-2018
4;NON □ ;13/12/2017;Contrat 2017-2018
4;Signature et cachet SOCOMEC ;13/12/2017;Contrat 2017-2018
4;Date : /')//'L /t 1• • /}-;13/12/2017;Contrat 2017-2018
5;ANNEXES ;13/12/2017;Contrat 2017-2018
5;( Voir pages suivantes ) ;13/12/2017;Contrat 2017-2018
5;Annexe 1 ;13/12/2017;Contrat 2017-2018
5;Informations Securite ;13/12/2017;Contrat 2017-2018
6;CONDITIONS PARTICULIERES DU CONTRAT DE MAINTENANCE ;13/12/2017;Contrat 2017-2018
6;PLATINUM ;13/12/2017;Contrat 2017-2018
6;SOCOMEC s'engage a realiser toutes tes mesures de maintenance preventive et corrective des Equipements, conformement aux presentes Conditions Particutieres, partie ;13/12/2017;Contrat 2017-2018
6;lntegrante du Contrat de maintenance. t DESCRIPTION DE PLATINUM ;13/12/2017;Contrat 2017-2018
6;SOCOMEC foumlra les Services de maintenance suivants ;13/12/2017;Contrat 2017-2018
6;a) ;13/12/2017;Contrat 2017-2018
6;MAINTENANCE PREVENTIVE ;13/12/2017;Contrat 2017-2018
6;Une (1) visite ANNUELLE de maintenance preventive comprenant ;13/12/2017;Contrat 2017-2018
6;• ;13/12/2017;Contrat 2017-2018
6;"contr0te etectrlque, regtage ; • contr0le de fonctionnement ";13/12/2017;Contrat 2017-2018
6;• ;13/12/2017;Contrat 2017-2018
6;"contr0te mecanique; ";13/12/2017;Contrat 2017-2018
6;• ;13/12/2017;Contrat 2017-2018
6;contr0te de ta tension des batteries • contr0le des atarmes et des avertissements  - inspection environnementate des installations ;13/12/2017;Contrat 2017-2018
6;• ;13/12/2017;Contrat 2017-2018
6;nettoyage des cartes de circuits imprimes etectroniques (PCB) ;13/12/2017;Contrat 2017-2018
6;• ;13/12/2017;Contrat 2017-2018
6;mises a jour des togiciets. ;13/12/2017;Contrat 2017-2018
6;La realisation de ces services sera ptantfiee avec le CLIENT et intervtendra, sauf stipulation contraire dans t'Offre commerciale, du lundi au jeudI de 08h t 5 a 12h00 et de 13h30 a 17h30. Le vendredi de 08h15 a 12h00 et de 13h30 a 17h00. Jours feries exclus. Les services incluent les deptacements et le coot de ta main d'reuvre. ;13/12/2017;Contrat 2017-2018
6;b) ;13/12/2017;Contrat 2017-2018
6;MAINTENANCE CORRECTIVE : ;13/12/2017;Contrat 2017-2018
6;• ;13/12/2017;Contrat 2017-2018
6;"ASSISTANCE TELEPHONIOUE dediee;  - du tundi au jeudi de 08h15 a 12h00 et de 13h30 a 17h30;  - Le vendredi de 08h15 a 12h00 et de 13h30 a 17h00 depuis le Centre d'appets SOCOMEC; -DELA! D'INTERVENTION SUR SITE avant 17HOO le jour ouvrable suivant;  - VISITES SUR SITE : nombre illimite d'interventions, du lundi au jeudi de 08h15 a 12h00 et de 13h30 a 17h30. ";13/12/2017;Contrat 2017-2018
6;Le vendredi de 08h15 a 12h00 et de 13h30 a 17h00, jours feries exctus en ce inclus les deptacements et le cout de la main d'reuvre. c) FOURNITURE DES PIECES DE RECHANGE,notamment: cartes electroniques (PCB) (a !'exclusion des cartes d'atimentation), transformateurs, fusibles, interrupteurs, ;13/12/2017;Contrat 2017-2018
6;disjoncteurs et toutes tes pieces autres que tes Consommabtes vises a !'article 2 des presentes. d) OPTIONS :tous services supptementaires derogeant a ou comptetant le present article, specifies dans l'Ottre commerciale. ;13/12/2017;Contrat 2017-2018
6;2;13/12/2017;Contrat 2017-2018
6;"f:XCLUSIONS Saul stipulation contraire dans l'Ottre commerciale, les services et les foumitures suivants ne sont pas compris dans tes Services de maintenance relevant du contrat PLATINUM a) Fourniture et rem placement des ventitateurs, des condensateurs et des cartes d'alirnentation (tes .. Consommabtes •); ";13/12/2017;Contrat 2017-2018
6;b) ;13/12/2017;Contrat 2017-2018
6;"Fourniture et ,emplacement de batteries; ";13/12/2017;Contrat 2017-2018
6;c) ;13/12/2017;Contrat 2017-2018
6;"Toute prestation de maintenance rendue necessaire par la survenance d'un ou plusieurs degats vises a !'Article 2.2 des • Conditions generates du Contrat de maintenance ""· 3. Hll DE VIE DES PRO0UITS ";13/12/2017;Contrat 2017-2018
6;SOCOMEC attire !'attention du Client sur ta probtematique de fin de vie des produits, susceptible de concerner, en tout ou partie, tes Equipements. SOCOMEC s'engage a informer le Client, te cas echeant, de la survenance d'une situation de fin de vie des produtts. Les Parties s·engagent a se rapprocher afin de renegocier de bonne fol les termes du Contra! ;13/12/2017;Contrat 2017-2018
6;de maintenance, ce dans un delai maximum de soixante (60) jours a compter de l'information fournie par SOCOMEC au Client de la survenance de la situation de fin de vie. , DIVCRS ;13/12/2017;Contrat 2017-2018
6;a} ;13/12/2017;Contrat 2017-2018
6;Saul stipulation contraire dans l'Ottre commerciale, les Services de maintenance n'incluent pas la formation du personnel du Client a !'utilisation des Equipements. ;13/12/2017;Contrat 2017-2018
6;b} ;13/12/2017;Contrat 2017-2018
6;La fourniture des Pieces de rechange et. en cas d'Option, des Consommables au titre des Services de maintenance n'implique pas !'obligation de fourniture de Pieces de rechange et/ou Consommables identiques au produit d'origine. Le Service de maintenance pourra Łtre d0ment realise au moyen de piece similaire au produit d'origine, presentant la mŁe fonctionnalite que le produit d'origine. ;13/12/2017;Contrat 2017-2018
6;c) Le present Contra! de maintenance peut coincider avec la periode de garantie des Equlpements. II ne se substitue en aucun cas a la garantie du fabricant sur les Equipements ;13/12/2017;Contrat 2017-2018
7;SILVER ;13/12/2017;Contrat 2017-2018
7;SOCOMEC s'engage a realiser toutes !es mesures de maintenance preventive et corrective des Equipements, conformement aux presentes Conditions Particulieres, partie ;13/12/2017;Contrat 2017-2018
7;integrante du Contra! de maintenance. 1. DESCRIPTION DE SilVEH ;13/12/2017;Contrat 2017-2018
7;SOCOMEC foumira les Services de maintenance suivants ;13/12/2017;Contrat 2017-2018
7;a) ;13/12/2017;Contrat 2017-2018
7;MAINTENANCE PREVENTIVE ;13/12/2017;Contrat 2017-2018
7;"Une (1) visite ANNUELLE de maintenance preventive comprenant  - contrOle electrique. reglage -conlrOle de fonctionnemenl  - conlrOle mecanique ;  - contrOle de la tension des batteries  - contrOle des alarmes el des avertissements -inspection environnementale des installations ";13/12/2017;Contrat 2017-2018
7;• ;13/12/2017;Contrat 2017-2018
7;nettoyage des cartes de circuits lmprimes electroniques (PCB)  - mises a jour des logiciels. ;13/12/2017;Contrat 2017-2018
7;"La realisation de ces services sera planifiee avec le CLIENT et interviendra. saul stipulation contraire dans f'Ottre commerciale, du lundi au jeudi de OSh15 a 12h00 et de 13h30 a 17h30. Le vendredi de 08h15 a 12h00 et de 13h30 a 17h00. jours leries exclus. Les Services incluent le deplacement et le coot de la main d'ceuvre inherents a la visite annuelle b) MAINTENANCE CORRECTIVE  - ASSISTANCE TELEPHONIQUE dediee: -du lundi au jeudi de 08h15 a 12h00 et de 13h30 a 17h30;  - Le vendredi de OBht 5 a 12h00 et de 13h30 a 17h00 depuis le Centre d'appels SOCOMEC: • DELA! D'INTERVENTION SUR SITE avant 17HOO le jour ouvrable suivant; ";13/12/2017;Contrat 2017-2018
7;c) ;13/12/2017;Contrat 2017-2018
7;OPTIONS : tous services supplementaires derogeant a ou completant le present article, specifies dans f'Ottre commerciale. ;13/12/2017;Contrat 2017-2018
7;2;13/12/2017;Contrat 2017-2018
7;EXCL.USIOHS Saul stipulation contraire dans l'Ottre commerciale, !es services suivants ne sont pas inclus dans !es Services de maintenance relevant du central SILVER: ;13/12/2017;Contrat 2017-2018
7;a) ;13/12/2017;Contrat 2017-2018
7;CoOt de la main d'ceuvre et des deplacements dans le cadre de la Maintenance corrective et pour toute visite supplementaire de maintenance preventive, ;13/12/2017;Contrat 2017-2018
7;b) ;13/12/2017;Contrat 2017-2018
7;"Fourniture et remplacement de toute piece composant l'Alimentation Sans Interruption (AS!); ";13/12/2017;Contrat 2017-2018
7;c) ;13/12/2017;Contrat 2017-2018
7;Fourniture et remplacement des batteries: ;13/12/2017;Contrat 2017-2018
7;d) ;13/12/2017;Contrat 2017-2018
7;"Toute prestation de maintenance rendue necessaire par la survenance d'un ou plusieurs degŁts vises a !'Article 2.2 des"" Conditions generales du Central de maintenance• 3 FIN OE VIE DES PROOUllS ";13/12/2017;Contrat 2017-2018
7;SOCOMEC attire !'attention du Client sur la problemalique de fin de vie des produits. susceptible de concerner, en tout ou partie. !es Equipements. SOCOMEC s·engage a informer le Client, le cas echeant, de la survenance d'une situation de fin de vie des produits. ;13/12/2017;Contrat 2017-2018
7;4;13/12/2017;Contrat 2017-2018
7;DIVERS a) Saul stipulation contraire dans f'Ottre commerciale, !es Services de maintenance n'incluent pas la formation du personnel du Client a !'utilisation des Equipements ;13/12/2017;Contrat 2017-2018
7;b) ;13/12/2017;Contrat 2017-2018
7;En cas d'Options prevoyant la fourniture de Pieces de rechange et de Consommables. le Service de maintenance pourra etre dOment realise au moyen de pieces similaires au produit d'origine, presentant la meme fonclionnalite que le produil d'origine. ;13/12/2017;Contrat 2017-2018
7;c) ;13/12/2017;Contrat 2017-2018
7;Le present Central de maintenance peut coincider avec la periode de garantie des Equipements. II ne se substilue en aucun cas a la garantie du fabricant sur les Equ,pements. ;13/12/2017;Contrat 2017-2018
8;GOLD ;13/12/2017;Contrat 2017-2018
8;SOCOMEC s'engage a realiser toutes Jes mesures de maintenance preventive el correclive des l=quipements. conformement aux presentes Conditions Particulieres, partie integrante du Contrat de maintenance. ;13/12/2017;Contrat 2017-2018
8;1. ;13/12/2017;Contrat 2017-2018
8;DESCRIPTION DE GOLD ;13/12/2017;Contrat 2017-2018
8;SOCOMEC fournira les Services de maintenance suivants : ;13/12/2017;Contrat 2017-2018
8;a) ;13/12/2017;Contrat 2017-2018
8;MAINTENANCE PREVENTIVE ;13/12/2017;Contrat 2017-2018
8;"Une (1) visite ANNUELLE de maintenance preventive comprenant  - contrOle electrique, reglage  - contrOle de fonctionnement  - contrOle mecanique  - contrOle de la tension des batteries -contrOle des alarmes et des avertissements;  - inspection environnementale des installations ;  - nettoyage des cartes de circuits imprimes electroniques (PCB)  - mises a jour des logiciels. ";13/12/2017;Contrat 2017-2018
8;La realisation de ces services sera planifiee avec le CLIENT et interviendra, sauf stipulation contraire dans l'Offre commerciale, du lundi au jeudi de 08h15 a 12h00 et de 13h30 a 17h30. Le vendredi de 08h15 a 12h00 et de 13h30 a 17h00, jours feries exclus. Les Services incluent Jes deplacements et le coot de la main d'reuvre. ;13/12/2017;Contrat 2017-2018
8;b) ;13/12/2017;Contrat 2017-2018
8;MAINTENANCE CORRECTIVE ;13/12/2017;Contrat 2017-2018
8;• ;13/12/2017;Contrat 2017-2018
8;"ASSISTANCE Tl=Ll=PHONIQUE dediee;  - du lundi au jeudi de 08h15 a 12h00 et de 13h30 a 17h30;  - Le vendredl de 08h15 a 12h00 et de 13h30 a 17h00 depuis le Centre d'appels SOCOMEC; ";13/12/2017;Contrat 2017-2018
8;• ;13/12/2017;Contrat 2017-2018
8;Dl=LAI D'INTERVENTION SUR SITE avant 17HOO le jour ouvrable suivant:  - VISITES SUR SITE : nombre illimite d'interventions, en ce inclus Jes deplacements et le coot de la main d'reuvre. c) OPTIONS : tous services supplementalres derogeant a ou completant le present article, specifies dans l'Offre commerciale. ;13/12/2017;Contrat 2017-2018
8;2. ;13/12/2017;Contrat 2017-2018
8;"EXCLUSIONS Saul stipulation contraire dans l'Offre commerciale, les services el les fournitures suivants ne sent pas compris dans les Services de maintenance relevant du contrat GOLD: a) Fourniture et remplacement de toute piece composant l'Alimentalion Sans Interruption (ASI); ";13/12/2017;Contrat 2017-2018
8;b) ;13/12/2017;Contrat 2017-2018
8;Fourniture et remplacement des batteries: ;13/12/2017;Contrat 2017-2018
8;c) ;13/12/2017;Contrat 2017-2018
8;Toute prestation de maintenance rendue necessaire par la survenance d'un ou plusieurs degAts vises a !'Article 2.2 des .. Conditions generales du Contrat de maintenance .. _ 3 FIN DE VIE DES PROOUTTS ;13/12/2017;Contrat 2017-2018
8;SOCOMEC attire !'attention du Client sur la problematique de fin de vie des produits, susceptible de concerner, en tout ou partie, Jes Equipemenls. SOCOMEC s·engage a informer ;13/12/2017;Contrat 2017-2018
8;le Client, le cas echeanl, de la survenance d'une silualion de fin de vie des produits. ;13/12/2017;Contrat 2017-2018
8;,1 01vrns ;13/12/2017;Contrat 2017-2018
8;a) ;13/12/2017;Contrat 2017-2018
8;Saul stipulation contralre dans l'Offre commerciale, Jes Services de maintenance n'incluent pas la lormation du personnel du Client a !'utilisation des Equipements. ;13/12/2017;Contrat 2017-2018
8;b) ;13/12/2017;Contrat 2017-2018
8;En cas d'Options prevoyant la fourniture de Pieces de rechange et de Consommables, le Service de maintenance pourra Łtre dOment realise au moyen de pieces simllalres au produit d'origine, presentant la meme fonciionnaltte que le produit d'origine. ;13/12/2017;Contrat 2017-2018
8;c) ;13/12/2017;Contrat 2017-2018
8;Le present Contrat de maintenance peut cofnclder avec la periode de garantie des l=quipements. II ne se subslitue en aucun cas a la garantie du fabricanl sur les l=quipements ;13/12/2017;Contrat 2017-2018
9;CONDITIONS GENERALES DU CONTRAT DE MAINTENANCE ;13/12/2017;Contrat 2017-2018
9;I ltll RODUCrlON 1.1. Valldlte et acceptation ;13/12/2017;Contrat 2017-2018
9;Les Services de maintenance des equipemants (ci-apres designes las• Equipements •) fournis par SOCOMEC (ci-apres designe • SOCOMEC • ) a ses clients (ci·apres designes ta(s) • CLIENT($) • ) sont regis par las documents ci.<fessous. dans rordre de pri011te suivant : ;13/12/2017;Contrat 2017-2018
9;1  -l'Offre commercials (ci-apres designee I'• Offre commerciale •) et ses annexes 2 -Conditions particulieres du Contrat de maintenance (ci-apres designees • Conditions particulieres •)  3  -Les presentes Conditions gentirales (cl•apres designees • Conditions generates •) Les documenls references an points 1, 2. et 3 du present paragraphe sont designes ci-apres conjointement par Jes termes .. Contrat de maintenance .. ou • Contrat •.  Saul -stipulation contraire, fOffre commerciale est valide un mois a compter de sa .. Date ;13/12/2017;Contrat 2017-2018
9;d'8mission ... L'acceptation de rOHre commerciale imptique la pteine acceptation de ses annexes, des Conditions particulieres et des Conditions generales. Toute modification ou reserve unilat8raJe des conditions du Contrat de Maintenance, quelle que soit sa fonne, ainsi que touta reference aux conditions generales d·achat du Client, non axprassement validee par SOCOMEC est nulle at non avenue. Le CLIENT accusera reception du Contrat de maintenance an la renvoyant dOment signe a SOCOMEC. ;13/12/2017;Contrat 2017-2018
9;1.2. ;13/12/2017;Contrat 2017-2018
9;Dur6e du Contra! de maintenance La duree du Contrat de maintenance est stipulee dans l'Offre Commerciale. Sauf convention express• entre les Parties, le Contra! sera recondult automatiquament, par pl,riodes de 12 mois, a sa date d'expiration, a moins qua SOCOMEC ou le Client ne notifie la non-reconduction par courrier recommande avec accuse de reception et moyennant un preavis de soixante (60) jours avant !'expiration de la periode de 12 mcls en cours. ;13/12/2017;Contrat 2017-2018
9;2, PRESTATIONS 2.1 Description ;13/12/2017;Contrat 2017-2018
9;2.1.1. ;13/12/2017;Contrat 2017-2018
9;Services de maintenance: La nature et retendue de la prestation de maintenance sont dEterites dans l'Otfre Commerciate et executees conformement au Contrat de maintenance. Sauf spkification contraire dans l'OHre commerciale, les services ne couvrent pas la maintenance evolutive, qui consiste a remplacer les Equipements eVou a realiser des reparations destin/Jes a rendre les Equipements conformes a la toute derniere technologie. ;13/12/2017;Contrat 2017-2018
9;2.1.2. ;13/12/2017;Contrat 2017-2018
9;Services a la demande : Sont design/Jes comma telles toutes prestalions non prevues dans l'Ottre commerciale initiale. lls sont fournis a la demande du CLIENT et moyennant une nouvelle Otfre commerciale. 11s font l'objet d'une facluration aUlonome. ;13/12/2017;Contrat 2017-2018
9;2.1.3. ;13/12/2017;Contrat 2017-2018
9;Travaux supplernenlalrea : tous travaux supplementaires non prevus dans le cadre de l'OHre commerciafe initiale et ce faisant. dont le prix n'est pas couven par ladi1e off re, rendus nkessaires du fait de la survenance d'un evt!Jnement relevant de l'autorit8 et/au du powoir de contr61e du Client. Ces travaux suppl8mentaires et tous couls el depenses supplE!mentaires y afferents seront facturtts s8par8ment, en sus du Prix pr8Cis8 dans l'Otfre commerciale initiale. 2.2 Limites de l'etendue de la prestation de maintenance: Les reparations des degats suivants ne pourront en aucun cas litre reputes relever des prestations de maintenance, et devront faire l'objet d'un c<>ntrat de maintenance autonome ;13/12/2017;Contrat 2017-2018
9;Tous degAts provoques par une utilisation des Equipements non conforme aux instructions contenues dans les manuals d'utilisation et de maintenance. en ce inclus les conditions environnementales et 81ectriques du produit. que ce soit par negligence ou de maniefe vokrntaire ;13/12/2017;Contrat 2017-2018
9;Tous degAts resultant du refus du CLIENT d'observer ou d'appliquer les recommandations ou instructions de SOCOMEC ;13/12/2017;Contrat 2017-2018
9;"Tous degars resultant du non-signalement par le CLIENT d'un dysfonctlonnement du prodult ou de !'installation ; ";13/12/2017;Contrat 2017-2018
9;"Taus degAts provoques par des reparations ou des reglages realises par le CLIENT, l'utilisateur final eVou tout autre tiers ; ";13/12/2017;Contrat 2017-2018
9;Tous degats resultant de cas de Force Majeure conformement a la definition de !'article e ci­dessous ainsi qua tous deQflts provoques par des facteurs externes. tels qu·incendie, lnondation. pannes du syst8me de ventilation de la pike, contact avec des corps 8trangers, penetration ou rinfiltration de fluide dans les equipements ;13/12/2017;Contrat 2017-2018
